"","Segment","Balance","QualMiles","BonusMiles","BonusTrans","FlightMiles","FlightTrans","DaysSinceEnroll"
"3073",1,5317,0,0,0,0,0,2992
"3074",3,7606,0,29307,17,0,0,2930
"3075",1,43255,0,2691,3,750,1,2864
"3076",1,22414,0,1094,3,0,0,2957
"3077",2,92225,0,48276,19,350,1,2972
"3078",1,127199,0,2563,14,0,0,2917
"3079",1,12176,0,875,7,0,0,2268
"3080",3,142929,0,40826,23,0,0,2803
"3081",4,28670,0,11727,11,0,0,2980
"3082",1,82122,0,700,3,700,3,3044
"3083",3,54637,0,21181,27,4673,21,2927
"3084",1,6181,0,2000,9,0,0,2878
"3085",1,25485,0,9655,10,2800,8,2798
"3086",1,16136,0,0,0,0,0,1177
"3087",4,128213,0,7956,13,500,1,2522
"3088",4,92492,0,11029,6,0,0,2839
"3089",3,85412,0,25102,16,500,1,2816
"3090",1,46003,0,1340,7,0,0,2698
"3091",1,95982,0,3630,3,0,0,2623
"3092",1,20529,0,0,0,0,0,2644
"3093",4,28254,0,17117,19,1050,6,2692
"3094",1,26101,0,3900,15,3900,15,2222
"3095",4,50939,0,16453,16,0,0,2753
"3096",1,35039,0,174,1,0,0,2314
"3097",3,175501,1000,34318,36,7974,19,2691
"3098",1,1439,0,80,2,0,0,2684
"3099",3,214674,0,25688,23,2500,5,2607
"3100",1,38429,0,1004,2,1004,2,2521
"3101",1,22865,0,1750,7,0,0,2375
"3102",4,23033,0,7910,15,0,0,2765
"3103",1,103172,0,3125,3,0,0,2416
"3104",3,23448,0,36941,18,700,3,2675
"3105",1,115161,0,9050,18,3050,15,2417
"3106",1,58382,0,11327,32,4800,23,2480
"3107",3,156766,0,23375,27,0,0,2840
"3108",1,34137,0,335,5,0,0,2593
"3109",1,17219,0,6167,10,3757,6,2627
"3110",1,43823,0,500,1,0,0,2717
"3111",4,63364,0,15415,11,0,0,2560
"3112",4,18497,0,14138,12,0,0,2643
"3113",4,23173,0,7843,8,0,0,2565
"3114",3,51367,0,40004,24,0,0,2434
"3115",4,34894,0,13955,17,0,0,2447
"3116",1,7422,0,2229,3,0,0,2653
"3117",1,16090,0,850,6,850,6,2592
"3118",1,2784,0,0,0,0,0,2066
"3119",2,54177,0,45403,15,500,1,2123
"3120",3,29326,0,23061,7,0,0,2497
"3121",1,26164,2556,0,0,0,0,2566
"3122",1,29518,0,2702,12,0,0,2532
"3123",1,29754,6396,500,1,0,0,2655
"3124",1,8000,0,0,0,0,0,941
"3125",1,69788,0,1500,3,1500,3,2705
"3126",4,38042,0,7658,17,0,0,2606
"3127",1,23894,0,6000,3,0,0,2705
"3128",2,110628,0,63759,13,0,0,2654
"3129",1,10839,0,190,1,190,1,2341
"3130",3,47513,0,19904,13,0,0,2516
"3131",1,16321,0,0,0,0,0,2710
"3132",1,37550,0,0,0,0,0,2579
"3133",1,37936,0,6211,12,0,0,2719
"3134",3,38061,0,34227,18,3600,8,2649
"3135",1,25934,0,370,3,0,0,2565
"3136",1,54942,0,4200,10,4200,10,2610
"3137",2,139423,0,54152,25,500,3,2677
"3138",2,298505,0,130647,32,600,2,2483
"3139",1,98753,0,1475,5,0,0,2619
"3140",1,25157,0,830,3,0,0,2732
"3141",1,24134,0,1250,3,0,0,2390
"3142",1,6628,0,2125,8,0,0,2539
"3143",1,14504,0,0,0,0,0,2329
"3144",1,36665,0,3250,19,0,0,2951
"3145",1,17481,0,1396,3,0,0,586
"3146",1,33111,0,0,0,0,0,2461
"3147",3,89237,0,37668,18,0,0,2533
"3148",3,93028,0,40887,22,0,0,2507
"3149",2,89094,0,55865,13,0,0,2404
"3150",2,11109,0,53627,13,0,0,2623
"3151",1,14957,0,0,0,0,0,2634
"3152",4,17823,0,15323,8,0,0,1453
"3153",1,8485,0,0,0,0,0,2111
"3154",4,56756,0,10851,14,0,0,2068
"3155",3,99196,0,28334,16,0,0,2595
"3156",1,21736,0,6672,10,0,0,2544
"3157",4,11324,0,11082,11,0,0,2661
"3158",1,60109,0,2300,6,2300,6,2501
"3159",3,129887,0,26810,10,810,3,2566
"3160",1,18150,0,240,2,0,0,2538
"3161",4,57432,0,13422,19,5100,12,2546
"3162",1,32659,0,3614,14,0,0,2553
"3163",1,103203,0,3200,4,200,2,1556
"3164",1,27122,0,0,0,0,0,2630
"3165",1,40252,0,1375,4,0,0,2565
"3166",3,194816,0,20822,25,6647,12,2424
"3167",1,65460,0,0,0,0,0,2493
"3168",1,17863,0,0,0,0,0,2028
"3169",2,28443,0,53065,18,150,1,2462
"3170",1,15655,0,2807,12,957,4,2476
"3171",1,38307,0,1500,3,1500,3,2151
"3172",4,15135,0,13357,14,0,0,2579
"3173",4,73601,0,12902,36,2000,4,2624
"3174",3,31489,0,21950,21,0,0,2216
"3175",1,48852,0,1058,3,0,0,2278
"3176",1,188883,0,5500,3,0,0,2613
"3177",1,37212,0,0,0,0,0,2455
"3178",1,43285,0,745,3,0,0,2436
"3179",1,10758,0,0,0,0,0,1777
"3180",1,40926,0,1725,7,0,0,2453
"3181",1,10915,0,5455,15,0,0,2473
"3182",1,38580,0,4337,7,0,0,2168
"3183",1,26650,0,4652,11,4652,11,1958
"3184",1,25268,888,4566,8,800,3,2126
"3185",1,9338,0,200,1,200,1,2371
"3186",3,67070,0,34600,27,2100,10,2416
"3187",1,19382,0,195,2,0,0,2545
"3188",1,25205,0,0,0,0,0,2532
"3189",4,9634,0,9634,5,0,0,2146
"3190",1,18954,0,550,3,550,3,2465
"3191",4,41279,0,8682,14,0,0,2241
"3192",4,56624,0,12311,14,0,0,2491
"3193",1,11021,0,115,2,0,0,2449
"3194",1,4096,0,3802,8,0,0,2433
"3195",3,5199,0,28100,16,0,0,2592
"3196",1,41072,0,3751,15,0,0,2378
"3197",1,83623,0,2692,6,900,4,2395
"3198",1,15920,0,2500,1,0,0,2466
"3199",3,50674,0,22073,12,0,0,1615
"3200",3,55461,0,31658,17,500,2,2315
"3201",1,93264,0,3250,19,0,0,2369
"3202",4,115154,0,13466,17,500,1,2440
"3203",1,24920,0,375,3,0,0,2067
"3204",4,64924,0,14971,13,0,0,1989
"3205",4,25210,0,14500,5,500,1,2138
"3206",1,41247,0,0,0,0,0,2407
"3207",1,5929,0,168,7,0,0,2371
"3208",1,14457,2288,1875,8,0,0,2409
"3209",1,29067,0,485,3,250,1,2147
"3210",4,112164,0,16802,14,0,0,2188
"3211",1,44764,0,5539,6,0,0,2081
"3212",1,38997,0,5158,18,0,0,2399
"3213",1,115215,0,5824,7,0,0,2096
"3214",4,96714,0,17026,15,0,0,2185
"3215",2,32988,0,49484,14,0,0,2161
"3216",1,11552,0,0,0,0,0,481
"3217",1,38739,0,3050,3,550,2,1976
"3218",3,142989,0,26210,14,500,1,2340
"3219",3,1724,0,27305,20,0,0,1784
"3220",2,56395,0,72905,24,1800,4,2344
"3221",1,11845,0,625,2,0,0,2334
"3222",1,46378,4844,2358,5,2358,5,1766
"3223",1,85071,0,6600,4,0,0,2322
"3224",3,53543,0,21183,11,563,2,1149
"3225",1,33834,0,3920,12,0,0,1850
"3226",1,36839,0,4436,6,0,0,2275
"3227",4,42042,0,9846,14,0,0,1606
"3228",1,72027,0,0,0,0,0,2386
"3229",1,2692,0,800,4,50,1,2447
"3230",1,17818,0,0,0,0,0,1709
"3231",4,70927,0,12011,12,1567,8,2096
"3232",1,57622,0,1250,3,0,0,2337
"3233",1,323,0,0,0,0,0,1975
"3234",1,33530,0,0,0,0,0,1777
"3235",4,16452,0,9181,5,0,0,2108
"3236",3,287033,0,26161,58,12873,53,2272
"3237",3,55487,0,23123,19,1150,5,1986
"3238",3,14648,0,21157,12,0,0,1843
"3239",1,10621,0,90,3,0,0,2223
"3240",1,23224,0,1750,7,0,0,2322
"3241",1,17684,0,93,1,0,0,2012
"3242",1,2477,0,2319,6,500,1,2137
"3243",1,44668,0,872,2,0,0,1557
"3244",1,22461,0,150,1,150,1,2223
"3245",1,103200,0,500,1,500,1,2062
"3246",4,74007,0,9259,13,0,0,2181
"3247",1,22134,0,0,0,0,0,2161
"3248",1,242062,0,5125,18,0,0,2150
"3249",1,24683,0,600,2,0,0,2117
"3250",2,51680,0,54926,65,3088,8,2112
"3251",4,8819,0,12472,15,0,0,1920
"3252",4,61545,0,18351,18,0,0,1973
"3253",1,124837,0,4400,7,1500,5,2053
"3254",1,50848,0,0,0,0,0,1773
"3255",1,19661,0,0,0,0,0,2175
"3256",3,32156,0,23928,29,2150,12,2257
"3257",4,123055,0,11564,5,1039,2,2209
"3258",1,63331,0,4200,4,700,2,2060
"3259",1,9646,0,3445,11,0,0,2140
"3260",1,16569,0,3204,8,0,0,2120
"3261",4,194111,0,12350,30,2750,15,1777
"3262",2,147128,0,59991,47,1065,1,2279
"3263",1,59177,0,2300,6,700,3,1869
"3264",3,26693,0,22057,14,0,0,1863
"3265",1,2912,0,510,1,0,0,2132
"3266",1,13982,0,500,1,0,0,2117
"3267",1,14428,0,3475,21,0,0,1599
"3268",1,21740,0,5625,11,0,0,2048
"3269",1,8811,0,600,5,0,0,2032
"3270",4,48256,0,8942,14,0,0,2121
"3271",4,10994,0,10492,15,0,0,2215
"3272",1,27320,2788,0,0,0,0,1725
"3273",1,66614,0,0,0,0,0,1992
"3274",2,78105,0,49364,14,0,0,2070
"3275",1,120860,0,2000,1,0,0,1761
"3276",1,77382,0,4950,13,0,0,2256
"3277",1,19290,0,0,0,0,0,2331
"3278",1,50987,0,0,0,0,0,2259
"3279",3,101290,0,33876,22,500,1,2291
"3280",1,17377,2178,500,1,0,0,2010
"3281",1,11711,0,500,1,500,1,1922
"3282",1,28712,0,1500,3,1500,3,2256
"3283",3,110839,0,17550,24,7550,23,2272
"3284",1,65633,0,3100,10,2000,8,1791
"3285",4,69106,0,17832,10,0,0,2007
"3286",1,66009,0,0,0,0,0,1603
"3287",1,16843,0,780,3,0,0,2112
"3288",1,27071,0,2125,10,0,0,2059
"3289",1,25807,0,550,3,550,3,1838
"3290",1,132871,0,300,3,200,2,1719
"3291",3,24065,589,29586,9,0,0,1045
"3292",1,92533,0,2220,4,2220,4,1905
"3293",1,14513,0,50,2,0,0,1710
"3294",2,162365,0,65029,15,0,0,1948
"3295",4,4834,0,13441,17,0,0,1851
"3296",1,21311,3418,2000,9,0,0,1990
"3297",1,49804,0,0,0,0,0,2157
"3298",1,135567,0,3650,5,1050,3,1967
"3299",3,135374,0,23835,22,917,2,2294
"3300",1,140914,0,0,0,0,0,1791
"3301",1,6789,0,0,0,0,0,2237
"3302",1,61893,0,0,0,0,0,2320
"3303",4,83082,0,16207,13,250,1,2003
"3304",1,16962,0,0,0,0,0,2206
"3305",3,85955,0,34197,22,600,2,2046
"3306",1,22215,0,2375,12,0,0,1857
"3307",1,105898,0,4444,5,1944,4,2332
"3308",3,66807,0,23456,14,0,0,1575
"3309",1,131366,0,1500,2,500,1,1999
"3310",1,31929,0,3500,3,1000,2,2019
"3311",1,20540,0,5731,15,500,1,1970
"3312",2,48131,0,60090,18,0,0,2161
"3313",1,16346,0,5930,15,0,0,2108
"3314",1,15540,0,209,3,104,1,1761
"3315",3,17828,0,35099,14,0,0,2115
"3316",2,298927,0,69449,27,150,3,2047
"3317",1,66300,0,4750,6,1150,3,1884
"3318",1,28446,0,0,0,0,0,1920
"3319",3,80906,0,23548,15,0,0,2140
"3320",1,12153,0,1050,9,1050,9,2041
"3321",1,37569,0,3850,4,250,1,1597
"3322",3,98151,0,38812,11,500,1,1976
"3323",4,224852,0,7750,32,750,3,2102
"3324",1,19881,0,2472,15,0,0,2186
"3325",1,13490,0,0,0,0,0,2032
"3326",3,46672,500,22404,22,0,0,2021
"3327",3,119735,0,22432,17,1000,2,1996
"3328",1,18317,0,2375,12,0,0,2032
"3329",1,26334,0,0,0,0,0,2258
"3330",2,143441,0,58475,27,0,0,2238
"3331",1,10697,0,1000,8,0,0,2111
"3332",3,14072,0,20700,16,0,0,1949
"3333",1,35661,7487,600,3,500,2,1759
"3334",1,54697,0,1625,6,0,0,1809
"3335",1,18359,0,0,0,0,0,1748
"3336",3,47764,0,23122,11,400,1,1872
"3337",1,51169,4903,13080,13,0,0,1809
"3338",4,32099,0,10534,6,0,0,1929
"3339",2,84148,0,84148,7,0,0,1054
"3340",1,45137,0,2000,1,0,0,1319
"3341",1,18179,0,5488,3,0,0,1877
"3342",3,39566,0,23755,18,0,0,1763
"3343",1,46809,0,125,1,0,0,1878
"3344",4,41628,0,16771,12,0,0,1818
"3345",1,20891,0,150,3,0,0,1920
"3346",1,36513,1692,825,3,725,2,1611
"3347",2,116923,0,70403,50,0,0,1738
"3348",1,7879,0,1815,5,0,0,1849
"3349",1,40091,0,0,0,0,0,1803
"3350",4,45842,0,8253,15,128,1,1805
"3351",1,500,0,0,0,0,0,396
"3352",1,43595,0,4375,14,0,0,1867
"3353",3,29291,0,31357,32,1950,6,1391
"3354",3,63392,0,20553,17,0,0,1087
"3355",1,19578,0,5208,11,0,0,1632
"3356",1,10926,0,0,0,0,0,1851
"3357",3,19839,0,36375,15,0,0,1535
"3358",4,64594,0,9295,14,0,0,1869
"3359",1,24580,0,255,3,0,0,1926
"3360",1,20318,0,6990,13,0,0,1956
"3361",1,24579,0,2100,10,0,0,1967
"3362",1,71713,0,2135,4,0,0,1845
"3363",3,73501,0,21014,26,3694,8,1720
"3364",1,61479,0,6050,4,50,1,1755
"3365",1,21915,0,1875,8,0,0,1518
"3366",4,16465,0,16165,5,0,0,1631
"3367",2,61841,0,48700,49,0,0,1659
"3368",4,23197,0,10587,13,150,1,1747
"3369",1,26069,0,0,0,0,0,1278
"3370",4,5690,0,11612,15,0,0,1549
"3371",1,1000,0,0,0,0,0,1597
"3372",1,14052,0,0,0,0,0,1808
"3373",1,2143,0,0,0,0,0,1672
"3374",1,18239,0,0,0,0,0,1683
"3375",1,4892,0,0,0,0,0,1282
"3376",4,34412,0,14734,13,0,0,1524
"3377",1,34535,0,2719,12,0,0,1358
"3378",1,23720,0,4000,3,500,1,1678
"3379",1,11816,0,0,0,0,0,1596
"3380",1,11218,0,3850,14,0,0,1604
"3381",1,12568,0,350,3,0,0,1664
"3382",1,13188,0,1500,3,1500,3,1955
"3383",3,39983,0,39983,11,0,0,1569
"3384",1,28526,0,4167,15,0,0,1360
"3385",4,68359,0,15803,17,0,0,1293
"3386",1,22048,0,100,1,0,0,1702
"3387",1,1866,0,1128,8,0,0,1782
"3388",4,40408,0,9612,12,0,0,913
"3389",1,20642,0,4977,13,0,0,1614
"3390",1,66574,0,2500,6,400,4,1791
"3391",1,18656,0,4752,11,0,0,968
"3392",1,57374,1621,2100,5,2100,5,1440
"3393",4,25898,0,7834,3,0,0,1588
"3394",3,42481,0,24617,16,0,0,678
"3395",1,62492,0,3725,11,2600,9,1536
"3396",1,4431,0,0,0,0,0,1582
"3397",3,25090,0,25860,9,0,0,1786
"3398",2,95728,2092,56111,14,0,0,1372
"3399",1,11631,0,3289,22,0,0,1157
"3400",1,54039,0,5250,22,1250,10,1709
"3401",1,5625,0,2350,12,0,0,1270
"3402",1,22966,0,3950,8,450,6,1443
"3403",1,5544,0,350,3,0,0,1713
"3404",1,37171,0,3450,5,950,4,1341
"3405",1,40425,0,3300,8,1700,5,1753
"3406",1,9805,0,4403,11,0,0,1559
"3407",4,29417,0,16011,3,0,0,1582
"3408",1,37093,0,4250,13,0,0,1810
"3409",1,21461,0,4010,26,0,0,1509
"3410",1,21950,0,5739,16,0,0,1668
"3411",1,14233,0,160,3,0,0,1687
"3412",2,105737,0,71728,13,0,0,1705
"3413",1,22551,0,0,0,0,0,1794
"3414",4,35474,0,15086,6,0,0,1479
"3415",1,21854,0,500,1,500,1,1100
"3416",1,50386,0,2750,8,0,0,1721
"3417",1,28502,0,2375,12,0,0,1732
"3418",3,238446,1082,37766,28,1550,11,890
"3419",1,20516,0,3500,20,0,0,1429
"3420",3,97391,0,26299,8,0,0,1607
"3421",4,29253,2305,7625,5,0,0,1630
"3422",4,139982,0,14500,6,0,0,1430
"3423",1,68192,0,1300,9,1300,9,1640
"3424",1,21615,0,5043,13,1000,2,1069
"3425",2,36829,0,42497,19,1001,1,1015
"3426",3,152178,0,39760,15,248,1,1073
"3427",1,17397,0,1750,7,0,0,1215
"3428",1,45006,0,1400,6,300,4,925
"3429",1,4289,0,2350,4,750,2,1083
"3430",2,133351,0,84215,43,7000,22,1529
"3431",1,42093,0,1831,4,0,0,1526
"3432",4,74331,0,15779,14,0,0,1514
"3433",1,120462,3649,10500,9,750,2,1503
"3434",1,14243,0,6654,17,0,0,1487
"3435",1,6803,0,1644,11,0,0,1296
"3436",1,8885,0,1500,5,0,0,1386
"3437",4,38761,0,9015,12,0,0,1533
"3438",1,5500,0,0,0,0,0,989
"3439",3,76660,0,38807,24,3341,1,1193
"3440",1,30463,0,4619,9,0,0,1275
"3441",1,6914,0,0,0,0,0,812
"3442",4,67495,0,8620,8,0,0,1302
"3443",1,15339,0,1375,4,0,0,628
"3444",1,5745,0,400,4,400,4,1067
"3445",2,81155,0,49904,41,0,0,1276
"3446",4,45432,0,12833,15,0,0,1322
"3447",3,39386,0,18722,7,0,0,1359
"3448",2,69647,0,45175,20,2250,3,854
"3449",1,25849,0,0,0,0,0,996
"3450",1,3625,0,0,0,0,0,1369
"3451",3,4057,0,23050,11,2550,7,1135
"3452",1,30273,0,1720,8,0,0,1117
"3453",1,24750,0,0,0,0,0,968
"3454",1,12471,0,0,0,0,0,666
"3455",1,2000,0,0,0,0,0,1479
"3456",1,2827,0,0,0,0,0,1375
"3457",4,63121,0,16634,16,150,1,1349
"3458",1,19694,0,2125,10,0,0,1436
"3459",1,11571,0,0,0,0,0,1116
"3460",1,26933,0,750,6,0,0,1299
"3461",1,1456,0,500,1,0,0,1130
"3462",1,16188,0,3726,7,300,4,900
"3463",3,12088,0,27292,17,100,1,1298
"3464",3,119214,0,19633,23,15533,17,1041
"3465",1,66956,0,4520,5,1508,1,1342
"3466",1,4360,0,2000,9,0,0,1355
"3467",1,7056,0,0,0,0,0,1057
"3468",1,32934,0,500,1,0,0,858
"3469",1,6551,0,300,3,300,3,1117
"3470",1,24915,0,265,3,0,0,1184
"3471",1,10100,0,4400,12,2900,9,1032
"3472",4,20691,0,16448,6,0,0,1227
"3473",1,11676,0,1000,1,0,0,1158
"3474",1,31504,0,7358,2,0,0,1022
"3475",1,12093,0,1605,4,0,0,1411
"3476",1,44353,0,2500,1,0,0,138
"3477",1,35557,0,350,3,0,0,1135
"3478",4,38465,0,10550,3,550,2,1580
"3479",1,3258,0,0,0,0,0,106
"3480",1,31224,1000,1150,7,650,6,1508
"3481",1,93191,0,10463,17,3100,7,1539
"3482",1,20010,0,0,0,0,0,1302
"3483",4,37866,0,9200,18,0,0,1230
"3484",4,65664,0,11899,5,0,0,1121
"3485",4,59967,0,10000,4,0,0,959
"3486",2,12134,899,57676,25,3064,9,974
"3487",1,19892,0,3505,13,0,0,1240
"3488",4,38292,0,12487,13,250,2,531
"3489",3,68224,0,28916,16,0,0,1258
"3490",1,103645,7257,3450,3,950,2,1374
"3491",2,189077,3867,54353,27,100,1,542
"3492",1,3246,0,0,0,0,0,1401
"3493",1,33323,0,0,0,0,0,1405
"3494",1,114719,0,0,0,0,0,1136
"3495",3,60319,0,22051,19,50,1,817
"3496",1,25705,0,0,0,0,0,1180
"3497",4,52475,0,14447,13,0,0,962
"3498",2,151265,0,61068,13,0,0,1213
"3499",1,960,0,6000,1,0,0,1262
"3500",1,17036,0,0,0,0,0,1210
"3501",1,34458,0,1883,8,0,0,843
"3502",2,177785,0,77203,15,0,0,1251
"3503",1,13125,0,550,4,550,4,268
"3504",1,14494,0,500,1,0,0,575
"3505",1,13460,0,0,0,0,0,271
"3506",1,9216,0,340,3,0,0,1466
"3507",1,22840,0,0,0,0,0,773
"3508",4,22289,0,18105,34,189,1,1501
"3509",1,9389,0,4195,5,695,2,1509
"3510",4,26375,0,7875,38,0,0,1431
"3511",1,3625,0,2000,9,0,0,1431
"3512",1,16200,0,5375,28,0,0,1407
"3513",1,40465,0,6540,28,0,0,1408
"3514",1,1000,0,375,3,0,0,1382
"3515",1,4750,0,1875,8,0,0,1416
"3516",3,74280,0,23735,18,0,0,1425
"3517",1,1250,0,625,5,0,0,1071
"3518",2,60014,0,45105,32,500,2,669
"3519",1,12250,0,4875,32,0,0,1346
"3520",1,8250,0,3000,17,0,0,915
"3521",1,15732,0,6875,33,0,0,666
"3522",1,9300,0,3250,18,0,0,1396
"3523",1,9500,0,3125,18,0,0,1415
"3524",1,3750,0,1500,5,0,0,1397
"3525",1,12350,0,4125,26,0,0,1314
"3526",1,13623,0,2625,14,0,0,1330
"3527",1,10824,0,3375,19,0,0,867
"3528",1,1250,0,1250,3,0,0,679
"3529",1,17215,0,1750,7,0,0,1423
"3530",1,16825,0,4250,27,0,0,1431
"3531",1,2125,0,875,7,0,0,1396
"3532",1,9175,0,4000,25,0,0,1428
"3533",1,23717,0,3375,19,0,0,1404
"3534",1,18750,0,7000,44,0,0,1036
"3535",1,6125,0,2750,8,0,0,144
"3536",1,4399,0,750,6,0,0,1369
"3537",1,10200,0,3625,15,0,0,1408
"3538",4,49151,0,12931,38,0,0,1423
"3539",1,9375,0,3250,19,0,0,1410
"3540",1,8992,0,1250,3,0,0,1417
"3541",1,13936,0,1625,6,0,0,1418
"3542",1,5250,0,1875,8,0,0,1418
"3543",1,5500,0,2875,9,0,0,1428
"3544",1,29182,0,3517,18,642,2,1404
"3545",1,7400,0,2600,14,0,0,1394
"3546",1,4350,0,2100,10,0,0,1409
"3547",1,6875,0,4625,30,0,0,581
"3548",1,6000,0,2250,4,0,0,713
"3549",1,11927,0,4000,15,500,1,1188
"3550",1,11864,0,2500,13,0,0,1397
"3551",1,10000,0,3375,19,0,0,1418
"3552",1,5375,0,1375,11,0,0,1396
"3553",1,4500,0,1500,5,0,0,1033
"3554",1,4150,0,375,3,0,0,1424
"3555",1,9125,0,750,6,0,0,1174
"3556",1,13301,0,3500,21,0,0,1400
"3557",1,16504,0,500,4,0,0,1397
"3558",1,10400,0,1840,10,0,0,1397
"3559",1,3750,0,1750,7,0,0,1178
"3560",1,8725,0,5600,14,0,0,1426
"3561",1,7388,0,3958,15,150,1,446
"3562",1,16700,0,1500,5,0,0,1269
"3563",1,11850,0,4475,29,0,0,893
"3564",1,62705,0,2750,15,0,0,1422
"3565",1,2125,0,625,5,0,0,1248
"3566",1,11875,0,3625,22,0,0,1408
"3567",1,7375,0,2750,13,0,0,714
"3568",4,54264,0,15178,17,0,0,1397
"3569",3,49482,0,33147,23,0,0,1255
"3570",4,48607,0,18284,37,0,0,1339
"3571",1,3967,0,375,3,0,0,1337
"3572",1,6250,0,2250,11,0,0,1365
"3573",1,11572,0,7164,22,0,0,1163
"3574",1,12000,0,5625,34,0,0,859
"3575",1,1500,0,500,4,0,0,893
"3576",1,5875,0,2125,10,0,0,997
"3577",1,13350,0,3850,24,0,0,1071
"3578",1,10197,0,3098,10,0,0,723
"3579",1,3250,0,2125,10,0,0,1117
"3580",1,12375,0,3875,24,0,0,863
"3581",1,7625,0,4375,21,0,0,1393
"3582",1,11875,0,3625,22,0,0,1388
"3583",1,1625,0,1250,3,0,0,1381
"3584",2,160114,500,71954,86,30817,53,1373
"3585",1,4500,0,2250,11,0,0,666
"3586",1,2625,0,1375,4,0,0,850
"3587",1,5400,0,1875,8,0,0,1324
"3588",4,28745,0,10375,43,0,0,1323
"3589",1,12675,0,4875,25,0,0,1390
"3590",1,2875,0,1375,4,0,0,1381
"3591",1,4500,0,2125,10,0,0,1271
"3592",1,500,0,125,1,0,0,1355
"3593",1,11361,0,3375,20,0,0,1367
"3594",1,9794,0,2250,11,0,0,968
"3595",2,27619,0,83726,68,14050,46,1325
"3596",1,21842,0,3250,19,0,0,929
"3597",1,37478,0,5409,4,5409,4,429
"3598",1,6305,0,0,0,0,0,1031
"3599",1,13749,0,400,4,400,4,996
"3600",1,7591,0,0,0,0,0,926
"3601",1,10508,0,0,0,0,0,309
"3602",3,74093,0,20055,37,0,0,949
"3603",1,11692,0,0,0,0,0,95
"3604",1,1022,0,0,0,0,0,463
"3605",1,12964,500,450,3,350,2,943
"3606",1,265,0,6000,1,0,0,1012
"3607",1,17191,0,2484,6,2484,6,922
"3608",4,29836,0,16165,3,0,0,815
"3609",1,22647,0,1136,9,0,0,883
"3610",3,33087,0,24761,9,500,1,724
"3611",1,5931,0,0,0,0,0,882
"3612",3,37300,0,23760,19,0,0,676
"3613",4,23704,0,14935,14,0,0,868
"3614",3,44038,0,21634,11,0,0,872
"3615",1,31011,0,0,0,0,0,1130
"3616",3,64956,0,36694,11,0,0,1012
"3617",1,12078,0,500,1,500,1,983
"3618",3,141554,0,41685,15,1000,2,1139
"3619",1,24847,0,1550,4,0,0,1022
"3620",4,46207,0,16093,32,0,0,1130
"3621",1,121779,0,3500,3,1000,2,634
"3622",1,28049,0,100,2,0,0,1164
"3623",1,11690,0,0,0,0,0,360
"3624",1,36491,0,500,1,500,1,1027
"3625",3,33413,0,31605,8,0,0,647
"3626",1,9446,0,0,0,0,0,667
"3627",4,48944,2565,17988,12,0,0,1005
"3628",4,68092,0,16524,14,500,2,652
"3629",1,1000,0,1000,1,0,0,148
"3630",1,1884,0,0,0,0,0,31
"3631",1,22027,0,1225,3,0,0,653
"3632",1,4130,0,100,1,0,0,673
"3633",1,3447,0,1000,1,0,0,872
"3634",1,59317,4877,4794,3,1194,1,660
"3635",1,2886,0,500,1,0,0,557
"3636",1,4028,0,0,0,0,0,346
"3637",4,45485,0,8417,4,0,0,759
"3638",1,31539,0,6406,16,200,1,721
"3639",1,4586,0,1000,1,0,0,249
"3640",1,20335,0,5115,2,0,0,768
"3641",1,2250,0,1750,7,0,0,817
"3642",1,25418,0,50,1,50,1,720
"3643",4,2686,0,7500,4,500,1,301
"3644",1,47662,3071,100,1,100,1,760
"3645",1,4224,0,0,0,0,0,336
"3646",1,4375,0,2875,16,0,0,248
"3647",3,76210,0,37937,29,1110,8,798
"3648",1,10512,0,0,0,0,0,836
"3649",1,3834,0,500,1,0,0,524
"3650",1,41537,3576,3000,3,250,1,669
"3651",1,4584,0,0,0,0,0,652
"3652",4,19870,0,11075,4,0,0,892
"3653",4,18088,0,16697,6,0,0,501
"3654",4,20765,0,15949,4,0,0,319
"3655",1,7138,0,0,0,0,0,293
"3656",1,17539,0,500,3,400,2,628
"3657",1,7038,0,1336,3,1336,3,309
"3658",4,5459,0,9864,14,0,0,880
"3659",1,1125,0,0,0,0,0,898
"3660",1,8994,0,0,0,0,0,1104
"3661",1,44780,0,2100,3,1100,2,968
"3662",4,12286,0,7972,11,250,1,1018
"3663",1,25047,0,500,1,500,1,443
"3664",1,16844,0,0,0,0,0,483
"3665",3,49271,0,20695,11,0,0,852
"3666",3,9157,0,22802,10,1245,3,901
"3667",1,86588,0,4537,4,0,0,1072
"3668",3,53027,0,30627,16,0,0,1290
"3669",3,24765,0,19969,5,0,0,595
"3670",1,29174,0,100,1,0,0,1087
"3671",1,1100,0,1100,2,0,0,438
"3672",4,56712,0,15685,14,500,1,997
"3673",1,8232,0,0,0,0,0,258
"3674",1,58816,0,4600,5,1100,3,570
"3675",1,24295,0,250,2,250,2,621
"3676",1,20198,0,3139,2,3139,2,601
"3677",1,24454,0,1919,7,0,0,732
"3678",1,7847,0,0,0,0,0,284
"3679",1,29056,0,4354,14,0,0,715
"3680",1,42071,0,500,1,0,0,502
"3681",1,570,0,180,4,0,0,785
"3682",1,8904,0,3740,14,0,0,898
"3683",1,4354,0,1000,1,0,0,706
"3684",1,2000,0,0,0,0,0,165
"3685",1,57346,0,7946,6,5446,5,492
"3686",1,11303,0,0,0,0,0,119
"3687",1,642,0,0,0,0,0,355
